SnesAddressHex,SnesAddress,Name,Comment,UsedStatus
$AAADC6,11185606,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_LeftFootFwd_5,,USED
$AAADE8,11185640,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_LeftFootFwd_6,,USED
$AAAE0A,11185674,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_LeftFootFwd_7,,USED
$AAAE2C,11185708,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_LeftFootFwd_8,,USED
$AAAE4E,11185742,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_LeftFootFwd_9,,USED
$AAAE70,11185776,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_RightFootFwd_0,,USED
$AAAE8A,11185802,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_RightFootFwd_1,,USED
$AAAEA4,11185828,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_RightFootFwd_2,,USED
$AAAEBE,11185854,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_RightFootFwd_3,,USED
$AAAED8,11185880,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_RightFootFwd_4,,USED
$AAAEF2,11185906,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_RightFootFwd_5,,USED
$AAAF14,11185940,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_RightFootFwd_6,,USED
$AAAF36,11185974,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_RightFootFwd_7,,USED
$AAAF58,11186008,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_RightFootFwd_8,,USED
$AAAF7A,11186042,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_RightFootFwd_9,,USED
$AAAF9C,11186076,ExtendedSpritemaps_Torizo_StandUp_SitDown_FacingRight_0,,USED
$AAAFA6,11186086,ExtendedSpritemaps_Torizo_StandUp_SitDown_FacingRight_1,,USED
$AAAFB0,11186096,ExtendedSpritemaps_Torizo_StandUp_SitDown_FacingRight_2,,USED
$AAAFBA,11186106,ExtendedSpritemaps_Torizo_StandUp_SitDown_FacingRight_3,,USED
$AAAFC4,11186116,ExtendedSpritemaps_Torizo_StandUp_SitDown_FacingRight_4,,USED
$AAAFD6,11186134,ExtendedSpritemaps_Torizo_StandUp_SitDown_FacingRight_5,,USED
$AAAFE8,11186152,ExtendedSpritemaps_Torizo_StandUp_SitDown_FacingRight_6,,USED
$AAAFFA,11186170,ExtendedSpritemaps_Torizo_Jumping_Falling_FacingLeft_0,,USED
$AAB014,11186196,ExtendedSpritemaps_Torizo_Jumping_Falling_FacingLeft_1,,USED
$AAB02E,11186222,ExtendedSpritemaps_Torizo_Jumping_Falling_FacingLeft_2,,USED
$AAB048,11186248,ExtendedSpritemaps_Torizo_Jumping_Falling_FacingRight_0,,USED
$AAB062,11186274,ExtendedSpritemaps_Torizo_Jumping_Falling_FacingRight_1,,USED
$AAB07C,11186300,ExtendedSpritemaps_Torizo_Jumping_Falling_FacingRight_2,,USED
$AAB096,11186326,TorizoMusicTracks_song1,,USED
$AAB098,11186328,TorizoMusicTracks_song0,,USED
$AAB09A,11186330,TorizoMusicTracks_elevator,,USED
$AAB09C,11186332,Instruction_Torizo_FunctionInY,,USED
$AAB0A5,11186341,Tiles_Blank,,USED
$AAB0E5,11186405,InstList_Torizo_SpecialCallable_BlowUpBombTorizosGut,,USED
$AAB11D,11186461,Instruction_Torizo_MarkBTGutBlownUp_Spawn6BTDroolProjectiles,,USED
$AAB155,11186517,InstList_Torizo_Callable_BlowUpBombTorizosFace,,USED
$AAB1BE,11186622,Instruction_Torizo_MarkBombTorizoFaceBlownUp,,USED
$AAB1C8,11186632,InstList_Torizo_DeathSequence_0,,USED
$AAB1D2,11186642,InstList_Torizo_DeathSequence_1,,USED
$AAB1E2,11186658,InstList_Torizo_DeathSequence_2,,USED
$AAB224,11186724,Instruction_Torizo_SetAsVisible,,USED
$AAB22E,11186734,Instruction_Torizo_SetAsInvisible,,USED
$AAB238,11186744,Instruction_Torizo_SetupPaletteTransitionToBlack,,USED
$AAB23F,11186751,.loop,,USED
$AAB24D,11186765,Instruction_Torizo_SetBossBit_QueueElevatorMusic_SpawnDrops,,USED
$AAB269,11186793,.notCrateria,,USED
$AAB26D,11186797,.return,,USED
$AAB271,11186801,Instruction_Torizo_AdvanceGradualColorChange,,USED
$AAB279,11186809,Tiles_Torizo,,USED
$AAB2B9,11186873,Tiles_Torizo_AAB2B9,,USED
$AAB2F9,11186937,Tiles_Torizo_AAB2F9,,USED
$AAB339,11187001,Tiles_Torizo_AAB339,,USED
$AAB479,11187321,Tiles_Torizo_AAB479,,USED
$AAB4B9,11187385,Tiles_Torizo_AAB4B9,,USED
$AAB4D9,11187417,Tiles_Torizo_AAB4D9,,USED
$AAB4F9,11187449,Tiles_Torizo_AAB4F9,,USED
$AAB539,11187513,Tiles_Torizo_AAB539,,USED
$AAB579,11187577,Tiles_Torizo_AAB579,,USED
$AAB679,11187833,Tiles_Torizo_AAB679,,USED
$AAB6B9,11187897,Tiles_Torizo_AAB6B9,,USED
$AAB6D9,11187929,Tiles_Torizo_AAB6D9,,USED
$AAB6F9,11187961,Tiles_Torizo_AAB6F9,,USED
$AAB739,11188025,Tiles_Torizo_AAB739,,USED
$AAB779,11188089,Tiles_Torizo_AAB779,,USED
$AAB879,11188345,InstList_Torizo_BombTorizo_Initial_0,,USED
$AAB8C7,11188423,InstList_Torizo_BombTorizo_Initial_1,,USED
$AAB935,11188533,InstList_Torizo_BombTorizo_Initial_2,,USED
$AAB94D,11188557,Instruction_Torizo_SetupPaletteTransitionToNormalTorizo,,USED
$AAB951,11188561,Instruction_Torizo_StartFightMusic_BombTorizoBellyPaletteFX,,USED
$AAB962,11188578,InstList_Torizo_FacingLeft_TurningLeft,,USED
$AAB96C,11188588,InstList_Torizo_FacingLeft_Walking_RightLegMoving,,USED
$AAB9B6,11188662,InstList_Torizo_FacingLeft_Walking_LeftLegMoving,,USED
$AABA04,11188740,InstList_Torizo_FacingLeft_SpewingChozoOrbs_RightFootFwd_0,,USED
$AABA26,11188774,InstList_Torizo_FacingLeft_SpewingChozoOrbs_RightFootFwd_1,,USED
$AABA46,11188806,InstList_Torizo_FacingLeft_SpewingChozoOrbs_LeftFootFwd_0,,USED
$AABA68,11188840,InstList_Torizo_FacingLeft_SpewingChozoOrbs_LeftFootFwd_1,,USED
$AABA88,11188872,InstList_Torizo_FacingLeft_SonicBooms_RightFootForward_0,,USED
$AABA90,11188880,InstList_Torizo_FacingLeft_SonicBooms_RightFootForward_1,,USED
$AABAF2,11188978,InstList_Torizo_FacingLeft_SonicBooms_LeftFootForward_0,,USED
$AABAFA,11188986,InstList_Torizo_FacingLeft_SonicBooms_LeftFootForward_1,,USED
$AABB5C,11189084,InstList_Torizo_FacingLeft_ExplosiveSwipe_RightFootForward,,USED
$AABBDE,11189214,InstList_Torizo_FacingLeft_ExplosiveSwipe_LeftFootForward_,,USED
$AABC60,11189344,InstList_Torizo_FacingLeft_JumpingForwards_0,,USED
$AABC70,11189360,InstList_Torizo_FacingLeft_JumpingForwards_1,,USED
$AABC78,11189368,InstList_Torizo_FacingLeft_Falling_0,,USED
$AABC80,11189376,InstList_Torizo_FacingLeft_Falling_1,,USED
$AABC88,11189384,InstList_Torizo_FacingLeft_Falling_2,,USED
$AABC96,11189398,InstList_Torizo_FacingLeft_JumpingBackward_LandLeftFootFwd_0,,USED
$AABCA6,11189414,InstList_Torizo_FacingLeft_JumpingBackward_LandLeftFootFwd_1,,USED
$AABCAE,11189422,InstList_Torizo_FacingLeft_JumpingBackward_LandLeftFootFwd_2,,USED
$AABCB6,11189430,InstList_Torizo_FacingLeft_JumpingBackward_LandLeftFootFwd_3,,USED
$AABCBE,11189438,InstList_Torizo_FacingLeft_JumpingBackward_LandLeftFootFwd_4,,USED
$AABCD2,11189458,InstList_Torizo_FacingLeft_JumpingBackward_RightFootFwd_0,,USED
$AABCE2,11189474,InstList_Torizo_FacingLeft_JumpingBackward_RightFootFwd_1,,USED
$AABCEA,11189482,InstList_Torizo_FacingLeft_JumpingBackward_RightFootFwd_2,,USED
$AABCF2,11189490,InstList_Torizo_FacingLeft_JumpingBackward_RightFootFwd_3,,USED
$AABCFA,11189498,InstList_Torizo_FacingLeft_JumpingBackward_RightFootFwd_4,,USED
$AABD0E,11189518,InstList_Torizo_FacingLeft_Faceless_TurningLeft,,USED
$AABD18,11189528,InstList_Torizo_FacingLeft_Faceless_Walking_RightLegMoving,,USED
$AABD52,11189586,InstList_Torizo_FacingLeft_Faceless_Walking_LeftLegMoving,,USED
$AABD90,11189648,UNUSED_InstList_Torizo_FacingRight_StandUp_AABD90,,USED
$AABDD8,11189720,InstList_Torizo_FacingRight_TurningRight,,USED
$AABDE2,11189730,InstList_Torizo_FacingRight_Walking_LeftLegMoving,,USED
$AABE30,11189808,InstList_Torizo_FacingRight_Walking_RightLegMoving,,USED
$AABE7E,11189886,InstList_Torizo_FacingRight_SpewingChozoOrbs_LeftFootFwd_0,,USED
$AABEA0,11189920,InstList_Torizo_FacingRight_SpewingChozoOrbs_LeftFootFwd_1,,USED
$AABEC0,11189952,InstList_Torizo_FacingRight_SpewingChozoOrbs_RightFootFwd_0,,USED
$AABEE2,11189986,InstList_Torizo_FacingRight_SpewingChozoOrbs_RightFootFwd_1,,USED
$AABF02,11190018,InstList_Torizo_FacingRight_SonicBooms_LeftFootForward_0,,USED
$AABF0A,11190026,InstList_Torizo_FacingRight_SonicBooms_LeftFootForward_1,,USED
$AABF6C,11190124,InstList_Torizo_FacingRight_SonicBooms_RightFootForward_0,,USED
$AABF74,11190132,InstList_Torizo_FacingRight_SonicBooms_RightFootForward_1,,USED
$AABFD6,11190230,InstList_Torizo_FacingRight_ExplosiveSwipe_LeftFootForward,,USED
$AAC058,11190360,InstList_Torizo_FacingRight_ExplosiveSwipe_RightFootForward,,USED
$AAC0DA,11190490,InstList_Torizo_FacingRight_JumpingForwards_0,,USED
$AAC0EA,11190506,InstList_Torizo_FacingRight_JumpingForwards_1,,USED
$AAC0F2,11190514,InstList_Torizo_FacingRight_Falling_0,,USED
$AAC0FA,11190522,InstList_Torizo_FacingRight_Falling_1,,USED
$AAC102,11190530,InstList_Torizo_FacingRight_Falling_2,,USED
$AAC110,11190544,InstList_Torizo_FacingRight_JumpBackward_LandRightFootFwd_0,,USED
$AAC120,11190560,InstList_Torizo_FacingRight_JumpBackward_LandRightFootFwd_1,,USED
$AAC128,11190568,InstList_Torizo_FacingRight_JumpBackward_LandRightFootFwd_2,,USED
$AAC130,11190576,InstList_Torizo_FacingRight_JumpBackward_LandRightFootFwd_3,,USED
$AAC138,11190584,InstList_Torizo_FacingRight_JumpBackward_LandRightFootFwd_4,,USED
$AAC14C,11190604,InstList_Torizo_FacingRight_JumpBackwards_LandLeftFootFwd_0,,USED
$AAC15C,11190620,InstList_Torizo_FacingRight_JumpBackwards_LandLeftFootFwd_1,,USED
$AAC164,11190628,InstList_Torizo_FacingRight_JumpBackwards_LandLeftFootFwd_2,,USED
$AAC16C,11190636,InstList_Torizo_FacingRight_JumpBackwards_LandLeftFootFwd_3,,USED
$AAC174,11190644,InstList_Torizo_FacingRight_JumpBackwards_LandLeftFootFwd_4,,USED
$AAC188,11190664,InstList_Torizo_FacingRight_Faceless_TurningRight,,USED
$AAC192,11190674,InstList_Torizo_FacingRight_Faceless_Walking_LeftLegMoving,,USED
$AAC1CC,11190732,InstList_Torizo_FacingRight_Faceless_Walking_RightLegMoving,,USED
$AAC20A,11190794,MakeTorizoJumpForwards,,USED
$AAC214,11190804,.facingRight,,USED
$AAC217,11190807,+,,USED
$AAC22D,11190829,MakeTorizoJumpBackwards,,USED
$AAC237,11190839,.facingRight,,USED
$AAC23A,11190842,+,,USED
$AAC250,11190864,LoadInitialBombTorizoPalettes,,USED
$AAC254,11190868,.loop,,USED
$AAC268,11190888,LoadNormalTorizoTargetPalettes,,USED
$AAC26C,11190892,.loop,,USED
$AAC280,11190912,LoadInitialGoldenTorizoPalettes,,USED
$AAC284,11190916,.loop,,USED
$AAC298,11190936,LoadGoldenTorizoPalettes,,USED
$AAC29C,11190940,.loop,,USED
$AAC2B0,11190960,LoadNormalTorizoPalettes,,USED
$AAC2B4,11190964,.loop,,USED
$AAC2C8,11190984,RTL_AAC2C8,,USED
$AAC2C9,11190985,Instruction_Torizo_SetAnimationLock,,USED
$AAC2D1,11190993,Instruction_Torizo_ClearAnimationLock,,USED
$AAC2D9,11191001,Instruction_Torizo_GotoY_IfFaceBlownUp_ElseGotoY2_IfGolden,,USED
$AAC2E8,11191016,.faceBlownUp,,USED
$AAC2ED,11191021,Instruction_Torizo_LinkInstructionInY,,USED
$AAC2F7,11191031,Instruction_Torizo_Return,,USED
$AAC2FD,11191037,Instruction_Torizo_GotoGutExplosionLinkInstruction,,USED
$AAC303,11191043,Instruction_Torizo_Spawn5LowHealthExplosion_SleepFor28Frames,,USED
$AAC30B,11191051,.loop,,USED
$AAC32F,11191087,Instruction_Torizo_SpawnTorizoDeathExplosion_SleepFor1IFrame,,USED
$AAC34A,11191114,Instruction_Torizo_SpawnTorizoLandingDustClouds,,USED
$AAC35B,11191131,Instruction_Torizo_SpawnLowHealthInitialDroolIfHealthIsLow,,USED
$AAC36C,11191148,.return,,USED
$AAC36D,11191149,Instruction_Torizo_SetTorizoTurningAroundFlag,,USED
$AAC377,11191159,Instruction_Torizo_SetSteppedLeftWithLeftFootState,,USED
$AAC38A,11191178,Instruction_Torizo_SetSteppedRightWithRightFootState,,USED
$AAC3A0,11191200,Instruction_Torizo_SetSteppedLeftWithRightFootState,,USED
$AAC3B6,11191222,Instruction_Torizo_SetSteppedRightWithLeftFootState,,USED
$AAC3CC,11191244,Instruction_Torizo_StandingUpMovement_IndexInY,,USED
$AAC3EE,11191278,.XVelocities,,USED
$AAC40E,11191310,.YVelocities,,USED
$AAC41E,11191326,Instruction_Torizo_SittingDownMovement_IndexInY,,USED
$AAC440,11191360,.negatedXVelocities,,USED
$AAC460,11191392,.negatedYVelocities,,USED
$AAC470,11191408,Instruction_Torizo_BombTorizoWalkingMovement_Normal_IndexInY,,USED
$AAC496,11191446,.turningLeft,,USED
$AAC49A,11191450,.noCollision,,USED
$AAC4AD,11191469,.facingAway,,USED
$AAC4BA,11191482,.return,,USED
$AAC4BD,11191485,.velocities,,USED
$AAC4E5,11191525,Instruction_Torizo_BTWalkingMovement_Faceless_IndexInY,,USED
$AAC50B,11191563,.turningLeft,,USED
$AAC50F,11191567,.noCollision,,USED
$AAC522,11191586,.facingAway,,USED
$AAC52F,11191599,.return,,USED
$AAC532,11191602,.velocities,,USED
$AAC55A,11191642,Instruction_Torizo_GotoY_IfRising,,USED
$AAC562,11191650,.rising,,USED
$AAC567,11191655,Instruction_Torizo_CallYIfSamusIsLessThan38PixelsInFront,,USED
$AAC570,11191664,.return,,USED
$AAC573,11191667,.near,,USED
$AAC58B,11191691,Instruction_Torizo_GotoYAndJumpBackwardsIfLessThan20Pixels,,USED
$AAC5A1,11191713,.return,,USED
$AAC5A4,11191716,Instruction_Torizo_CallY_OrY2_ForBombTorizoAttack,,USED
$AAC5C1,11191745,.spewOrbs,,USED
$AAC5C6,11191750,.sonicBooms,,USED
$AAC5C9,11191753,.return,,USED
$AAC5CB,11191755,Instruction_Torizo_SpawnBombTorizosChozoOrbs,,USED
$AAC5E3,11191779,Instruction_Torizo_SpawnBombTorizoSonicBoomWithParameterY,,USED
$AAC5F2,11191794,Instruction_Torizo_SpawnGoldenTorizoSonicBoomWithParameterY,,USED
$AAC601,11191809,Instruction_Torizo_SpawnBombTorizoExplosiveSwipeWithParamY,,USED
$AAC610,11191824,Instruction_Torizo_PlayShotTorizoSFX,,USED
$AAC618,11191832,Instruction_Torizo_PlayTorizoFootstepsSFX,,USED
$AAC620,11191840,HandleLowHealthInitialDrool,,USED
$AAC628,11191848,.crateria,,USED
$AAC641,11191873,.return,,USED
$AAC642,11191874,.returnNotCrateria,,USED
$AAC643,11191875,HandleFalling,,USED
$AAC64E,11191886,+,,USED
$AAC661,11191905,.collision,,USED
$AAC67D,11191933,.return,,USED
$AAC67E,11191934,HurtAI_BombTorizo,,USED
$AAC68F,11191951,.flash,,USED
$AAC693,11191955,.loop,,USED
$AAC6A3,11191971,.return,,USED
$AAC6A4,11191972,MainAI_BombTorizo,,USED
$AAC6AB,11191979,RTS_AAC6AB,,USED
$AAC6AC,11191980,UNUSED_Torizo_AAC6AC,,USED
$AAC6BE,11191998,.return,,USED
$AAC6BF,11191999,Function_Torizo_SimpleMovement,,USED
$AAC6C6,11192006,Function_Torizo_WakeWhenBombTorizoChozoFinishesCrumbling,,USED
$AAC6D3,11192019,.loop,,USED
$AAC6FD,11192061,.return,,USED
$AAC6FF,11192063,Function_Torizo_NormalMovement,,USED
$AAC723,11192099,.notLowHealth,,USED
$AAC73A,11192122,.facingRight,,USED
$AAC73D,11192125,+,,USED
$AAC74E,11192142,.noChange,,USED
$AAC752,11192146,Function_Torizo_Movement_Walking,,USED
$AAC75A,11192154,.notFaceless,,USED
$AAC778,11192184,.facingRight,,USED
$AAC77B,11192187,+,,USED
$AAC785,11192197,.notTurning,,USED
$AAC790,11192208,+,,USED
$AAC799,11192217,+,,USED
$AAC7AB,11192235,..facingRight,,USED
$AAC7AE,11192238,+,,USED
$AAC7C0,11192256,.returnUpper,,USED
$AAC7C1,11192257,.faceless,,USED
$AAC7DF,11192287,..facingRight,,USED
$AAC7E2,11192290,+,,USED
$AAC7EC,11192300,.facelessNotTurning,,USED
$AAC7F7,11192311,+,,USED
$AAC800,11192320,+,,USED
$AAC812,11192338,..facingRight,,USED
$AAC815,11192341,+,,USED
$AAC827,11192359,.returnLower,,USED
$AAC828,11192360,Function_Torizo_Movement_Attacking,,USED
$AAC82C,11192364,Function_Torizo_Movement_Jumping_Falling,,USED
$AAC837,11192375,+,,USED
$AAC84C,11192396,+,,USED
$AAC85F,11192415,.collision,,USED
$AAC87F,11192447,InitAI_Torizo,,USED
$AAC895,11192469,.notDead,,USED
$AAC8F5,11192565,.loopTargetPalettes,,USED
$AAC914,11192596,.GTCode,,USED
$AAC95D,11192669,.return,,USED
$AAC95E,11192670,RTS_AAC95E,,USED
$AAC95F,11192671,TorizoInitial_XPosition,,USED
$AAC963,11192675,TorizoInitial_YPosition,,USED
$AAC967,11192679,TorizoInitial_instListPointer,,USED
$AAC96B,11192683,TorizoInitial_properties,,USED
$AAC96F,11192687,TorizoInitial_XRadius,,USED
$AAC973,11192691,TorizoInitial_YRadius,,USED
$AAC977,11192695,EnemyTouch_Torizo,,USED
$AAC97C,11192700,EnemyShot_Torizo_Normal,,USED
$AAC984,11192708,.crateria,,USED
$AAC9C0,11192768,.return,,USED
$AAC9C1,11192769,RTL_AAC9C1,,USED
$AAC9C2,11192770,EnemyShot_Torizo_StandUp_SitDown,,USED
$AAC9CA,11192778,.return,,USED
$AAC9CB,11192779,InstList_GoldenTorizo_Initial_0,,USED
$AAC9E6,11192806,InstList_GoldenTorizo_Initial_1,,USED
$AACA48,11192904,InstList_GoldenTorizo_Initial_2,,USED
$AACAB6,11193014,InstList_GoldenTorizo_Initial_3,,USED
$AACACE,11193038,Instruction_Torizo_GotoY_IfNotHitGround,,USED
$AACADB,11193051,.notHitGround,,USED
$AACADE,11193054,Instruction_Torizo_LoadGoldenTorizoPalettes,,USED
$AACAE2,11193058,Inst_Torizo_StartFightMusic_GoldenTorizoBellyPaletteFX,,USED
$AACAFF,11193087,InstList_GoldenTorizo_SpewChozoOrbs_FaceLeft_RightFootFwd_0,,USED
$AACB1F,11193119,InstList_GoldenTorizo_SpewChozoOrbs_FaceLeft_RightFootFwd_1,,USED
$AACB41,11193153,InstList_GoldenTorizo_SpewChozoOrbs_FacingLeft_LeftFootFwd_0,,USED
$AACB61,11193185,InstList_GoldenTorizo_SpewChozoOrbs_FacingLeft_LeftFootFwd_1,,USED
$AACB83,11193219,InstList_GoldenTorizo_SonicBooms_FacingLeft_RightFootFwd_0,,USED
$AACB8B,11193227,InstList_GoldenTorizo_SonicBooms_FacingLeft_RightFootFwd_1,,USED
$AACBED,11193325,InstList_GoldenTorizo_SonicBooms_FacingLeft_LeftFootFwd_0,,USED
$AACBF5,11193333,InstList_GoldenTorizo_SonicBooms_FacingLeft_LeftFootFwd_1,,USED
$AACC57,11193431,InstList_GoldenTorizo_SpewChozoOrb_FacingLeft_LeftFootFwd_0,,USED
$AACC77,11193463,InstList_GoldenTorizo_SpewChozoOrb_FacingLeft_LeftFootFwd_1,,USED
$AACC99,11193497,InstList_GoldenTorizo_SpewChozoOrb_FacingLeft_RightFootFwd_0,,USED
$AACCB9,11193529,InstList_GoldenTorizo_SpewChozoOrb_FacingLeft_RightFootFwd_1,,USED
$AACCDB,11193563,InstList_GoldenTorizo_SonicBooms_FacingRight_LeftFootFwd_0,,USED
$AACCE3,11193571,InstList_GoldenTorizo_SonicBooms_FacingRight_LeftFootFwd_1,,USED
$AACD45,11193669,InstList_GoldenTorizo_SonicBooms_FacingRight_RightFootFwd_0,,USED
$AACD4D,11193677,InstList_GoldenTorizo_SonicBooms_FacingRight_RightFootFwd_1,,USED
$AACDAF,11193775,InstList_GT_LandedFromBackwardsJump_FacingLeft_LeftFootFwd,,USED
$AACDB9,11193785,InstList_GT_LandedFromBackwardsJump_FacingLeft_RightFootFwd,,USED
$AACDC3,11193795,InstList_GT_LandedFromBackwardsJump_FacingRight_RightFootFwd,,USED
$AACDCD,11193805,InstList_GT_LandedFromBackwardsJump_FacingRight_LeftFootFwd,,USED
$AACDD7,11193815,Instruction_GoldenTorizo_ClearCaughtSuperMissileFlag,,USED
$AACDE1,11193825,InstList_GoldenTorizo_CaughtSuper_FacingLeft_LeftLegFwd,,USED
$AACE43,11193923,InstList_GoldenTorizo_CaughtSuper_FacingLeft_RightLegFwd,,USED
$AACEA5,11194021,InstList_GoldenTorizo_CaughtSuper_FacingRight_RightLegFwd,,USED
$AACEFF,11194111,InstList_GoldenTorizo_CaughtSuper_FacingRight_LeftLegFwd,,USED
$AACF59,11194201,InstList_GoldenTorizo_SitDownAttack_FacingLeft,,USED
$AACFC5,11194309,InstList_GoldenTorizo_SitDownAttack_FacingRight,,USED
$AAD031,11194417,InstList_GoldenTorizo_ReleaseGoldenTorizoEggs_0,,USED
$AAD07B,11194491,InstList_GoldenTorizo_ReleaseGoldenTorizoEggs_1,,USED
$AAD087,11194503,InstList_GoldenTorizo_ReleaseGoldenTorizoEggs_2,,USED
$AAD0E9,11194601,Instruction_GoldenTorizo_SpawnGoldenTorizoEgg,,USED
$AAD0F3,11194611,Instruction_GoldenTorizo_EyeBeamAttack_0,,USED
$AAD0F7,11194615,.loop,,USED
$AAD107,11194631,.gotoY,,USED
$AAD10D,11194637,InstList_GoldenTorizo_EyeBeamAttack_0,,USED
$AAD11F,11194655,InstList_GoldenTorizo_EyeBeamAttack_1,,USED
$AAD133,11194675,InstList_GoldenTorizo_EyeBeamAttack_2,,USED
$AAD17B,11194747,Instruction_GoldenTorizo_DisableEyeBeamExplosions,,USED
$AAD187,11194759,Instruction_GoldenTorizo_EnableEyeBeamExplosions,,USED
$AAD193,11194771,InstList_Torizo_Stunned_0,,USED
$AAD1A1,11194785,InstList_Torizo_Stunned_1,,USED
$AAD1E7,11194855,Instruction_GoldenTorizo_UnmarkStunned,,USED
$AAD1F1,11194865,InstList_GoldenTorizo_Dodge_TurningLeft,,USED
$AAD203,11194883,InstList_GoldenTorizo_TurningLeft,,USED
$AAD20D,11194893,InstList_GoldenTorizo_WalkingLeft_RightLegMoving,,USED
$AAD259,11194969,InstList_GoldenTorizo_WalkingLeft_LeftLegMoving,,USED
$AAD2AD,11195053,InstList_GoldenTorizo_Dodge_TurningRight,,USED
$AAD2BF,11195071,InstList_GoldenTorizo_TurningRight,,USED
$AAD2C9,11195081,InstList_GoldenTorizo_WalkingRight_LeftLegMoving,,USED
$AAD315,11195157,InstList_GoldenTorizo_WalkingRight_RightLegMoving,,USED
$AAD369,11195241,MainAI_GoldenTorizo,,USED
$AAD382,11195266,.spaceJump,,USED
$AAD38B,11195275,.executeFunction,,USED
$AAD38F,11195279,Instruction_GoldenTorizo_QueueEggReleasedSFX,,USED
$AAD397,11195287,Instruction_GoldenTorizo_QueueLaserSFX,,USED
$AAD39F,11195295,Instruction_Torizo_QueueSonicBoomSFX,,USED
$AAD3A7,11195303,CheckIfTorizoIsFacingSamus,,USED
$AAD3B2,11195314,Goto_GoldenTorizoHealthBasedPaletteHandling,,USED
$AAD3BA,11195322,HurtAI_GoldenTorizo,,USED
$AAD3CB,11195339,.flash,,USED
$AAD3CF,11195343,.loopPalettes,,USED
$AAD3DF,11195359,.return,,USED
$AAD3E0,11195360,Instruction_GoldenTorizo_SpawnSuperMissile,,USED
$AAD3EA,11195370,Instruction_GoldenTorizo_GotoY_IfSamusIsMorphedBehindTorizo,,USED
$AAD427,11195431,.gotoY,,USED
$AAD433,11195443,.noGo,,USED
$AAD436,11195446,Instruction_GoldenTorizo_SpawnEyeBeam,,USED
$AAD445,11195461,Instruction_GT_CallY_25Chance_IfSamusMorphedInFrontOfTorizo,,USED
$AAD471,11195505,.noGo,,USED
$AAD474,11195508,Instruction_GoldenTorizo_CallY_25Chance_IfHealthLessThan789,,USED
$AAD498,11195544,.noGo,,USED
$AAD49B,11195547,Instruction_GoldenTorizo_CallY_IfStunHealthGreaterThan2A31,,USED
$AAD4B7,11195575,.noGo,,USED
$AAD4BA,11195578,Instruction_GoldenTorizo_GotoY_JumpForwards_IfAtLeast70Pixel,,USED
$AAD4E1,11195617,.jump,,USED
$AAD4F0,11195632,.noGo,,USED
$AAD4F3,11195635,Instruction_GoldenTorizo_SpawnChozoOrbs,,USED
$AAD4FD,11195645,Instruction_GoldenTorizo_GotoY_JumpBack_IfLessThan20Pixels,,USED
$AAD514,11195668,.jump,,USED
$AAD523,11195683,.noGo,,USED
$AAD526,11195686,Instruction_GoldenTorizo_CallY_OrY2_ForAttack,,USED
$AAD543,11195715,.spewOrbs,,USED
$AAD548,11195720,.sonicBooms,,USED
$AAD54B,11195723,.return,,USED
$AAD54D,11195725,Instruction_GoldenTorizo_WalkingMovement_IndexInY,,USED
$AAD573,11195763,.facingRight,,USED
$AAD577,11195767,.noCollision,,USED
$AAD58A,11195786,.facingAway,,USED
$AAD597,11195799,.return,,USED
$AAD59A,11195802,.velocities,,USED
$AAD5C2,11195842,Function_GoldenTorizo_WakeIfSamusIsBelowAndRightOfTargetPos,,USED
$AAD5DE,11195870,.return,,USED
$AAD5DF,11195871,Function_GoldenTorizo_SimpleMovement,,USED
$AAD5E6,11195878,Function_GoldenTorizo_NormalMovement,,USED
$AAD5ED,11195885,Function_GoldenTorizo_Movement_Attacking,,USED
$AAD5F1,11195889,Function_GoldenTorizo_Movement_Walking,,USED
$AAD60F,11195919,.facingRight,,USED
$AAD612,11195922,+,,USED
$AAD61C,11195932,.notTurning,,USED
$AAD627,11195943,+,,USED
$AAD630,11195952,+,,USED
$AAD642,11195970,..facingRight,,USED
$AAD645,11195973,+,,USED
$AAD657,11195991,.return,,USED
$AAD658,11195992,ShotReaction_GoldenTorizo_StandUp_SitDown,,USED
$AAD666,11196006,.return,,USED
$AAD667,11196007,ShotReaction_GoldenTorizo_Normal,,USED
$AAD678,11196024,.gotoFlashOrAnimLock,,USED
$AAD67B,11196027,.return,,USED
$AAD67C,11196028,.flashOrAnimLock,,USED
$AAD69D,11196061,.stun,,USED
$AAD6A6,11196070,ShotReaction_GoldenTorizo_Damaged,,USED
$AAD6D0,11196112,.return,,USED
$AAD6D1,11196113,ShotReaction_GoldenTorizo_Normal_Missile,,USED
